order_id,customer_id,order_date,total_amount_idr,shipping_city,shipping_province,shipping_cost_idr,payment_method,order_status,promo_code,discount_amount_idr,courier
ORD002213,CUST0496,2023-07-01,398000,Medan,Sumatera Utara,31839,Transfer Bank,processing,,,JNE
ORD002214,CUST0506,2023-12-11,663966,Pekanbaru,Riau,30620,OVO,shipped,HARBOLNAS22,33034,J&T
ORD002215,CUST0380,2024-05-10,588158,Malang,Jawa Timur,18792,OVO,delivered,FLASHSALE,10842,JNE
ORD002216,CUST0716,2023-11-25,388000,Pontianak,Kalimantan Barat,28693,GoPay,delivered,,,JNE
ORD002217,CUST0535,2023-01-08,699711,Banjarmasin,Kalimantan Selatan,29534,GoPay,delivered,HARBOLNAS22,28289,SiCepat
ORD002218,CUST0193,2024-06-21,378777,Medan,Sumatera Utara,30446,Kartu Kredit,delivered,NEWUSER,48223,Anteraja
ORD002219,CUST0061,2023-08-10,367325,Bekasi,Jawa Barat,12621,Kartu Kredit,cancelled,RAMADAN23,30675,J&T
ORD002220,CUST0255,2023-12-16,59000,Medan,Sumatera Utara,34805,QRIS,delivered,,,J&T
ORD002221,CUST0733,2022-08-18,358199,Makassar,Sulawesi Selatan,30034,Transfer Bank,delivered,HARBOLNAS22,47801,JNE
ORD002222,CUST0476,2023-12-17,108000,Jakarta,DKI Jakarta,11263,GoPay,cancelled,,,J&T
ORD002223,CUST0288,2023-10-10,1272778,Balikpapan,Kalimantan Timur,41568,Kartu Kredit,delivered,RAMADAN23,11222,JNE
ORD002224,CUST0349,2023-11-26,953240,Surabaya,Jawa Timur,13387,OVO,delivered,RAMADAN23,44760,SiCepat
ORD002225,CUST0602,2023-09-17,706451,Denpasar,Bali,30236,OVO,delivered,HARBOLNAS22,21549,JNE
ORD002226,CUST0239,2024-09-15,1247000,Jakarta,DKI Jakarta,11214,OVO,delivered,,,JNE
ORD002227,CUST0038,2024-01-17,449000,Bekasi,Jawa Barat,11780,Transfer Bank,shipped,,,SiCepat
ORD002228,CUST0670,2023-12-19,1427000,Bogor,Jawa Barat,11298,Transfer Bank,delivered,,,SiCepat
ORD002229,CUST0675,2022-02-26,1198000,Yogyakarta,DI Yogyakarta,13912,Kartu Kredit,delivered,,,J&T
ORD002230,CUST0091,2022-07-28,210210,Makassar,Sulawesi Selatan,44509,OVO,delivered,SALE2024,47790,JNE
ORD002231,CUST0224,2024-06-09,178000,Depok,Jawa Barat,9340,OVO,delivered,,,JNE
ORD002232,CUST0199,2024-04-24,217325,Semarang,Jawa Tengah,15195,OVO,delivered,WEEKEND25,31675,JNE
ORD002233,CUST0231,2023-09-23,549000,Bandung,Jawa Barat,12822,OVO,delivered,,,J&T
ORD002234,CUST0723,2024-08-17,637274,Medan,Sumatera Utara,25374,Transfer Bank,delivered,SALE2024,49726,SiCepat
ORD002235,CUST0541,2022-11-24,59000,Balikpapan,Kalimantan Timur,34478,Kartu Kredit,delivered,,,JNE
ORD002236,CUST0771,2025-02-05,499000,Jakarta,DKI Jakarta,9875,Kartu Kredit,delivered,,,J&T
ORD002237,CUST0061,2024-01-15,397000,Bekasi,Jawa Barat,12663,GoPay,delivered,,,JNE
ORD002238,CUST0393,2024-11-08,212896,Depok,Jawa Barat,12705,Transfer Bank,returned,FLASHSALE,16104,JNE
ORD002239,CUST0445,2024-03-20,348000,Makassar,Sulawesi Selatan,36811,OVO,shipped,,,J&T
ORD002240,CUST0077,2023-03-23,215717,Medan,Sumatera Utara,30925,OVO,delivered,RAMADAN23,42283,JNE
ORD002241,CUST0686,2023-02-20,1077000,Semarang,Jawa Tengah,12210,Kartu Kredit,delivered,,,SiCepat
ORD002242,CUST0694,2023-10-21,374293,Makassar,Sulawesi Selatan,37309,GoPay,shipped,SALE2024,24707,Pos Indonesia
ORD002243,CUST0305,2025-02-25,666000,Semarang,Jawa Tengah,14822,Transfer Bank,delivered,,,JNE
ORD002244,CUST0351,2023-04-30,399000,Tangerang,Banten,12921,GoPay,delivered,,,J&T
ORD002245,CUST0599,2024-09-25,131096,Manado,Sulawesi Utara,36043,OVO,delivered,HARBOLNAS22,47904,J&T
ORD002246,CUST0269,2023-06-09,637000,Pekanbaru,Riau,28516,GoPay,cancelled,,,SiCepat
ORD002247,CUST0792,2024-10-06,657000,Surabaya,Jawa Timur,14232,Kartu Kredit,delivered,,,J&T
ORD002248,CUST0531,2023-11-21,238000,Banjarmasin,Kalimantan Selatan,31681,Transfer Bank,processing,,,SiCepat
ORD002249,CUST0288,2022-10-29,176591,Denpasar,Bali,28775,Kartu Kredit,delivered,MEMBER10,21409,J&T
ORD002250,CUST0500,2023-08-26,608000,Pontianak,Kalimantan Barat,29825,GoPay,delivered,,,JNE
ORD002251,CUST0414,2023-12-16,199000,Surabaya,Jawa Timur,15880,Kartu Kredit,delivered,,,J&T
ORD002252,CUST0221,2025-01-13,298000,Balikpapan,Kalimantan Timur,44207,Kartu Kredit,delivered,,,JNE
ORD002253,CUST0492,2024-07-06,528000,Bandung,Jawa Barat,14114,Transfer Bank,delivered,,,J&T
ORD002254,CUST0566,2023-01-22,258000,Malang,Jawa Timur,17214,Kartu Kredit,delivered,,,JNE
ORD002255,CUST0709,2023-06-05,299000,Jakarta,DKI Jakarta,8225,QRIS,delivered,,,SiCepat
ORD002256,CUST0258,2023-03-10,138000,Yogyakarta,DI Yogyakarta,19703,Kartu Kredit,returned,,,J&T
ORD002257,CUST0571,2022-10-11,199000,Manado,Sulawesi Utara,33508,Kartu Kredit,returned,,,J&T
ORD002258,CUST0684,2024-02-07,252392,Pontianak,Kalimantan Barat,41890,GoPay,cancelled,HARBOLNAS22,24608,J&T
ORD002259,CUST0370,2023-12-30,498000,Palembang,Sumatera Selatan,33869,QRIS,processing,,,JNE
ORD002260,CUST0462,2023-10-03,842772,Depok,Jawa Barat,13823,OVO,delivered,SALE2024,34228,J&T
ORD002261,CUST0566,2023-01-03,118000,Semarang,Jawa Tengah,14701,GoPay,delivered,,,Anteraja
ORD002262,CUST0528,2024-04-14,438000,Bandung,Jawa Barat,11927,GoPay,cancelled,,,J&T
ORD002263,CUST0199,2024-07-28,1930996,Semarang,Jawa Tengah,13580,OVO,shipped,SALE2024,15004,J&T
ORD002264,CUST0092,2024-03-09,256060,Bandung,Jawa Barat,11740,OVO,processing,NEWUSER,42940,J&T
ORD002265,CUST0492,2022-02-04,1098000,Pekanbaru,Riau,22303,Transfer Bank,delivered,,,J&T
ORD002266,CUST0800,2024-06-20,257000,Padang,Sumatera Barat,28883,GoPay,delivered,,,J&T
ORD002267,CUST0032,2022-06-22,415557,Denpasar,Bali,26881,GoPay,delivered,HARBOLNAS22,33443,SiCepat
ORD002268,CUST0506,2023-03-04,549000,Pekanbaru,Riau,23764,Transfer Bank,returned,,,JNE
ORD002269,CUST0486,2024-02-20,89000,Yogyakarta,DI Yogyakarta,18091,Kartu Kredit,delivered,,,Anteraja
ORD002270,CUST0325,2025-01-01,387000,Tangerang,Banten,13701,GoPay,shipped,,,SiCepat
ORD002271,CUST0077,2023-09-01,797000,Medan,Sumatera Utara,26345,GoPay,returned,,,SiCepat
ORD002272,CUST0201,2024-10-16,279000,Yogyakarta,DI Yogyakarta,13481,Transfer Bank,delivered,,,JNE
ORD002273,CUST0030,2023-03-26,814000,Pekanbaru,Riau,29078,OVO,cancelled,,,SiCepat
ORD002274,CUST0272,2023-09-29,269047,Denpasar,Bali,25287,GoPay,returned,HARI BELANJA,28953,SiCepat
ORD002275,CUST0103,2022-11-19,947000,Jakarta,DKI Jakarta,8815,OVO,shipped,,,JNE
ORD002276,CUST0452,2024-10-28,1170885,Semarang,Jawa Tengah,14951,Transfer Bank,returned,HARBOLNAS22,27115,Anteraja
ORD002277,CUST0712,2025-02-05,1056000,Padang,Sumatera Barat,24535,QRIS,delivered,,,SiCepat
ORD002278,CUST0333,2023-04-20,101850,Palembang,Sumatera Selatan,30918,Transfer Bank,delivered,WEEKEND25,47150,JNE
ORD002279,CUST0658,2024-09-12,31294,Banjarmasin,Kalimantan Selatan,29008,GoPay,delivered,FLASHSALE,17706,Anteraja
ORD002280,CUST0281,2022-01-24,299000,Pontianak,Kalimantan Barat,29654,Transfer Bank,processing,,,J&T
ORD002281,CUST0528,2024-05-24,367581,Bandung,Jawa Barat,11107,OVO,shipped,FLASHSALE,31419,J&T
ORD002282,CUST0255,2024-07-05,56499,Medan,Sumatera Utara,30916,GoPay,delivered,HARBOLNAS22,22501,JNE
ORD002283,CUST0678,2022-06-05,846000,Surabaya,Jawa Timur,12883,GoPay,delivered,,,JNE
ORD002284,CUST0352,2025-01-30,68880,Makassar,Sulawesi Selatan,43326,Transfer Bank,delivered,HARBOLNAS22,10120,SiCepat
ORD002285,CUST0079,2022-12-07,372896,Pontianak,Kalimantan Barat,39403,Transfer Bank,delivered,HARI BELANJA,26104,J&T
ORD002286,CUST0192,2023-12-21,456106,Bandung,Jawa Barat,11574,GoPay,delivered,HARBOLNAS22,41894,JNE
ORD002287,CUST0271,2024-11-02,718000,Balikpapan,Kalimantan Timur,33272,GoPay,returned,,,SiCepat
ORD002288,CUST0747,2025-01-17,69000,Palembang,Sumatera Selatan,29143,GoPay,delivered,,,J&T
ORD002289,CUST0503,2023-05-31,475970,Surabaya,Jawa Timur,15053,OVO,cancelled,FLASHSALE,32030,Anteraja
ORD002290,CUST0094,2024-10-12,79724,Pekanbaru,Riau,28030,Transfer Bank,delivered,MEMBER10,19276,JNE
ORD002291,CUST0271,2024-08-30,646458,Balikpapan,Kalimantan Timur,32811,OVO,delivered,MEMBER10,19542,JNE
ORD002292,CUST0034,2023-06-27,124669,Palembang,Sumatera Selatan,34345,Transfer Bank,returned,HARBOLNAS22,24331,JNE
ORD002293,CUST0062,2024-05-28,557666,Padang,Sumatera Barat,24256,Transfer Bank,delivered,HARI BELANJA,41334,JNE
ORD002294,CUST0515,2024-11-01,628747,Tangerang,Banten,11751,OVO,shipped,HARI BELANJA,48253,SiCepat
ORD002295,CUST0754,2025-02-23,599000,Tangerang,Banten,12300,OVO,delivered,,,SiCepat
ORD002296,CUST0708,2023-05-20,329000,Medan,Sumatera Utara,32400,Transfer Bank,delivered,,,J&T
ORD002297,CUST0454,2022-02-20,138462,Pekanbaru,Riau,27147,Transfer Bank,cancelled,HARI BELANJA,10538,J&T
ORD002298,CUST0750,2023-03-31,231680,Bogor,Jawa Barat,14668,OVO,delivered,NEWUSER,17320,SiCepat
ORD002299,CUST0417,2024-02-14,134548,Pontianak,Kalimantan Barat,38886,GoPay,shipped,FLASHSALE,14452,Anteraja
ORD002300,CUST0113,2022-08-18,798000,Makassar,Sulawesi Selatan,33930,OVO,cancelled,,,J&T
ORD002301,CUST0011,2023-05-05,707000,Balikpapan,Kalimantan Timur,44255,Transfer Bank,processing,,,J&T
ORD002302,CUST0288,2023-09-16,279000,Balikpapan,Kalimantan Timur,30422,GoPay,delivered,,,SiCepat
ORD002303,CUST0510,2024-11-10,497000,Pekanbaru,Riau,22990,Transfer Bank,delivered,,,JNE
ORD002304,CUST0210,2023-07-31,84523,Bandung,Jawa Barat,12535,GoPay,delivered,RAMADAN23,44477,Pos Indonesia
ORD002305,CUST0173,2024-12-15,258670,Pekanbaru,Riau,26847,Kartu Kredit,delivered,SALE2024,40330,J&T
ORD002306,CUST0241,2024-04-21,199000,Depok,Jawa Barat,9838,OVO,processing,,,Anteraja
ORD002307,CUST0124,2024-06-09,148000,Manado,Sulawesi Utara,42369,GoPay,shipped,,,J&T
ORD002308,CUST0453,2024-05-21,1057149,Malang,Jawa Timur,16763,QRIS,delivered,SALE2024,40851,JNE
ORD002309,CUST0177,2025-01-04,197602,Bekasi,Jawa Barat,13707,OVO,delivered,SALE2024,31398,J&T
ORD002310,CUST0108,2023-05-21,1428665,Yogyakarta,DI Yogyakarta,16531,GoPay,cancelled,SALE2024,18335,J&T
ORD002311,CUST0053,2023-01-14,297000,Malang,Jawa Timur,18676,GoPay,delivered,,,J&T
ORD002312,CUST0110,2024-09-15,181452,Bogor,Jawa Barat,13368,GoPay,delivered,RAMADAN23,47548,JNE
ORD002313,CUST0351,2023-10-07,499000,Tangerang,Banten,9485,GoPay,delivered,,,SiCepat
ORD002314,CUST0690,2024-06-30,119000,Padang,Sumatera Barat,28152,Transfer Bank,delivered,,,JNE
ORD002315,CUST0028,2024-11-06,329000,Pontianak,Kalimantan Barat,37334,GoPay,delivered,,,JNE
ORD002316,CUST0099,2024-02-23,115824,Padang,Sumatera Barat,29161,Transfer Bank,delivered,WEEKEND25,33176,J&T
ORD002317,CUST0240,2022-05-22,349000,Yogyakarta,DI Yogyakarta,15215,Kartu Kredit,delivered,,,J&T
ORD002318,CUST0047,2025-02-06,657000,Malang,Jawa Timur,18598,GoPay,shipped,,,Anteraja
ORD002319,CUST0408,2022-08-25,657000,Denpasar,Bali,31320,OVO,shipped,,,J&T
ORD002320,CUST0177,2024-10-05,22948,Banjarmasin,Kalimantan Selatan,31645,GoPay,returned,HARBOLNAS22,36052,JNE
ORD002321,CUST0669,2023-03-09,988626,Depok,Jawa Barat,13992,GoPay,delivered,HARI BELANJA,48374,JNE
ORD002322,CUST0254,2023-10-19,149000,Balikpapan,Kalimantan Timur,32167,Transfer Bank,cancelled,,,SiCepat
ORD002323,CUST0036,2023-11-13,194998,Balikpapan,Kalimantan Timur,32438,QRIS,cancelled,MEMBER10,23002,SiCepat
ORD002324,CUST0502,2023-01-06,998000,Banjarmasin,Kalimantan Selatan,34790,GoPay,cancelled,,,J&T
ORD002325,CUST0244,2025-01-25,249000,Yogyakarta,DI Yogyakarta,18468,Transfer Bank,delivered,,,Pos Indonesia
ORD002326,CUST0366,2024-02-19,963218,Depok,Jawa Barat,12314,GoPay,delivered,SALE2024,32782,JNE
ORD002327,CUST0618,2024-11-15,1145351,Manado,Sulawesi Utara,41530,Transfer Bank,delivered,HARI BELANJA,31649,Anteraja
ORD002328,CUST0490,2025-02-03,183878,Pontianak,Kalimantan Barat,34133,OVO,delivered,MEMBER10,13122,SiCepat
ORD002329,CUST0527,2023-04-16,698000,Malang,Jawa Timur,17214,Kartu Kredit,delivered,,,SiCepat
ORD002330,CUST0556,2025-02-19,37968,Depok,Jawa Barat,11751,Transfer Bank,delivered,WEEKEND25,11032,JNE
ORD002331,CUST0288,2023-01-20,299000,Balikpapan,Kalimantan Timur,30584,Transfer Bank,delivered,,,SiCepat
ORD002332,CUST0461,2024-08-27,568745,Bekasi,Jawa Barat,13741,Transfer Bank,delivered,WEEKEND25,18255,J&T
ORD002333,CUST0626,2023-12-25,89000,Jakarta,DKI Jakarta,9618,OVO,cancelled,,,J&T
ORD002334,CUST0528,2022-10-27,59000,Bandung,Jawa Barat,14115,Transfer Bank,cancelled,,,J&T
ORD002335,CUST0770,2022-09-18,597000,Makassar,Sulawesi Selatan,34305,Transfer Bank,delivered,,,J&T
ORD002336,CUST0338,2024-03-16,368000,Semarang,Jawa Tengah,14121,Transfer Bank,delivered,,,SiCepat
ORD002337,CUST0357,2023-06-02,66833,Bekasi,Jawa Barat,12214,OVO,delivered,WEEKEND25,32167,SiCepat
ORD002338,CUST0720,2025-01-14,428000,Palembang,Sumatera Selatan,28536,Transfer Bank,returned,,,SiCepat
ORD002339,CUST0005,2025-02-27,816000,Bekasi,Jawa Barat,10220,OVO,delivered,,,SiCepat
ORD002340,CUST0465,2023-12-19,1091214,Surabaya,Jawa Timur,17814,Transfer Bank,delivered,RAMADAN23,34786,J&T
ORD002341,CUST0470,2024-07-21,219995,Tangerang,Banten,13755,Transfer Bank,returned,WEEKEND25,28005,J&T
ORD002342,CUST0314,2024-10-26,79000,Medan,Sumatera Utara,36244,Transfer Bank,delivered,,,J&T
ORD002343,CUST0159,2023-02-28,149240,Jakarta,DKI Jakarta,9760,Transfer Bank,delivered,SALE2024,29760,J&T
ORD002344,CUST0135,2025-01-26,715592,Makassar,Sulawesi Selatan,39672,Kartu Kredit,delivered,HARI BELANJA,31408,J&T
ORD002345,CUST0104,2022-03-19,375417,Balikpapan,Kalimantan Timur,33873,OVO,delivered,FLASHSALE,23583,J&T
ORD002346,CUST0754,2025-01-31,2973000,Tangerang,Banten,12493,OVO,returned,,,SiCepat
ORD002347,CUST0390,2023-04-25,1556000,Bandung,Jawa Barat,13655,OVO,shipped,,,Anteraja
ORD002348,CUST0421,2024-03-23,444288,Jakarta,DKI Jakarta,8133,GoPay,delivered,MEMBER10,32712,J&T
ORD002349,CUST0472,2022-09-14,491003,Manado,Sulawesi Utara,43250,QRIS,processing,NEWUSER,16997,SiCepat
ORD002350,CUST0310,2023-12-14,518863,Bekasi,Jawa Barat,10640,Transfer Bank,delivered,RAMADAN23,38137,J&T
ORD002351,CUST0012,2023-04-08,79000,Balikpapan,Kalimantan Timur,30325,GoPay,shipped,,,SiCepat
ORD002352,CUST0266,2023-07-20,258000,Jakarta,DKI Jakarta,11499,GoPay,delivered,,,JNE
ORD002353,CUST0001,2024-07-20,777000,Semarang,Jawa Tengah,13150,QRIS,delivered,,,Pos Indonesia
ORD002354,CUST0109,2024-08-18,399000,Padang,Sumatera Barat,29136,OVO,cancelled,,,J&T
ORD002355,CUST0120,2024-03-21,331513,Pontianak,Kalimantan Barat,32042,Kartu Kredit,delivered,NEWUSER,45487,J&T
ORD002356,CUST0751,2025-02-02,178000,Depok,Jawa Barat,12817,Transfer Bank,delivered,,,J&T
ORD002357,CUST0596,2023-05-05,478484,Pontianak,Kalimantan Barat,38814,Kartu Kredit,shipped,FLASHSALE,20516,J&T
ORD002358,CUST0520,2024-03-07,407000,Depok,Jawa Barat,10721,Transfer Bank,shipped,,,J&T
ORD002359,CUST0374,2024-02-28,642146,Pontianak,Kalimantan Barat,40701,GoPay,delivered,WEEKEND25,22854,J&T
ORD002360,CUST0432,2023-09-16,2424000,Depok,Jawa Barat,12780,Kartu Kredit,returned,,,J&T
ORD002361,CUST0436,2024-09-20,99000,Balikpapan,Kalimantan Timur,42753,OVO,shipped,,,J&T
ORD002362,CUST0721,2023-06-11,1117000,Tangerang,Banten,11266,Transfer Bank,delivered,,,SiCepat
ORD002363,CUST0270,2023-02-12,499000,Semarang,Jawa Tengah,17916,Kartu Kredit,cancelled,,,J&T
ORD002364,CUST0564,2025-02-16,1664731,Bogor,Jawa Barat,12533,Transfer Bank,processing,MEMBER10,40269,JNE
ORD002365,CUST0442,2023-04-02,848000,Padang,Sumatera Barat,33344,Kartu Kredit,delivered,,,JNE
ORD002366,CUST0101,2024-05-01,731065,Semarang,Jawa Tengah,13871,Transfer Bank,processing,SALE2024,46935,JNE
ORD002367,CUST0156,2022-10-05,371176,Bandung,Jawa Barat,11725,OVO,delivered,HARI BELANJA,26824,J&T
ORD002368,CUST0691,2024-08-06,599000,Jakarta,DKI Jakarta,8224,OVO,returned,,,J&T
ORD002369,CUST0259,2024-08-12,402425,Banjarmasin,Kalimantan Selatan,40615,Transfer Bank,delivered,NEWUSER,46575,J&T
ORD002370,CUST0558,2024-12-28,734787,Denpasar,Bali,21084,OVO,delivered,WEEKEND25,13213,SiCepat
ORD002371,CUST0416,2024-05-22,1056279,Denpasar,Bali,29529,Transfer Bank,delivered,HARI BELANJA,41721,SiCepat
ORD002372,CUST0758,2024-04-07,647000,Tangerang,Banten,10914,QRIS,shipped,,,JNE
ORD002373,CUST0103,2024-09-06,898000,Jakarta,DKI Jakarta,9568,OVO,cancelled,,,SiCepat
ORD002374,CUST0682,2024-11-03,637000,Bandung,Jawa Barat,10223,GoPay,cancelled,,,JNE
ORD002375,CUST0007,2024-03-26,599000,Tangerang,Banten,12684,OVO,delivered,,,SiCepat
ORD002376,CUST0621,2024-04-12,517000,Malang,Jawa Timur,20392,GoPay,delivered,,,J&T
ORD002377,CUST0238,2024-05-31,106467,Medan,Sumatera Utara,25943,Transfer Bank,delivered,HARBOLNAS22,22533,J&T
ORD002378,CUST0638,2024-08-05,746000,Depok,Jawa Barat,12082,OVO,shipped,,,JNE
ORD002379,CUST0189,2023-06-27,499000,Tangerang,Banten,11420,GoPay,delivered,,,JNE
ORD002380,CUST0722,2023-09-12,305803,Jakarta,DKI Jakarta,10967,GoPay,delivered,MEMBER10,42197,JNE
ORD002381,CUST0609,2022-08-09,808222,Bekasi,Jawa Barat,9858,Kartu Kredit,processing,HARBOLNAS22,18778,J&T
ORD002382,CUST0353,2024-12-29,173957,Balikpapan,Kalimantan Timur,38677,Transfer Bank,delivered,HARBOLNAS22,25043,Pos Indonesia
ORD002383,CUST0656,2023-09-25,520936,Surabaya,Jawa Timur,13230,QRIS,cancelled,WEEKEND25,24064,J&T
ORD002384,CUST0475,2022-01-16,1157398,Palembang,Sumatera Selatan,28985,Kartu Kredit,cancelled,RAMADAN23,40602,SiCepat
ORD002385,CUST0397,2023-09-20,352188,Balikpapan,Kalimantan Timur,31934,QRIS,delivered,FLASHSALE,46812,J&T
ORD002386,CUST0182,2024-06-13,697000,Depok,Jawa Barat,10307,Transfer Bank,returned,,,J&T
ORD002387,CUST0077,2024-08-12,1445000,Padang,Sumatera Barat,31005,Kartu Kredit,processing,,,SiCepat
ORD002388,CUST0320,2025-02-14,498000,Bekasi,Jawa Barat,11648,OVO,delivered,,,JNE
ORD002389,CUST0054,2023-10-24,311945,Manado,Sulawesi Utara,38775,QRIS,cancelled,FLASHSALE,37055,JNE
ORD002390,CUST0516,2023-05-28,229000,Denpasar,Bali,24298,GoPay,shipped,,,SiCepat
ORD002391,CUST0706,2023-01-23,208000,Depok,Jawa Barat,10805,GoPay,processing,,,SiCepat
ORD002392,CUST0001,2024-11-21,371604,Semarang,Jawa Tengah,17237,OVO,delivered,MEMBER10,27396,JNE
ORD002393,CUST0717,2024-03-29,499000,Palembang,Sumatera Selatan,25989,GoPay,shipped,,,Anteraja
ORD002394,CUST0646,2022-11-04,637000,Malang,Jawa Timur,18893,QRIS,delivered,,,SiCepat
ORD002395,CUST0233,2023-11-10,229619,Manado,Sulawesi Utara,42277,Kartu Kredit,shipped,FLASHSALE,19381,SiCepat
ORD002396,CUST0137,2024-08-21,172654,Surabaya,Jawa Timur,12648,Transfer Bank,delivered,HARI BELANJA,26346,SiCepat
ORD002397,CUST0785,2022-02-10,388000,Bogor,Jawa Barat,11956,Transfer Bank,cancelled,,,J&T
ORD002398,CUST0770,2023-07-21,101848,Pontianak,Kalimantan Barat,38721,GoPay,shipped,NEWUSER,27152,JNE
ORD002399,CUST0689,2025-02-20,697000,Medan,Sumatera Utara,27753,Transfer Bank,shipped,,,JNE
ORD002400,CUST0417,2023-10-02,129398,Balikpapan,Kalimantan Timur,37257,Transfer Bank,delivered,HARBOLNAS22,47602,SiCepat
ORD002401,CUST0210,2023-08-25,487533,Bandung,Jawa Barat,10018,QRIS,cancelled,WEEKEND25,48467,SiCepat
ORD002402,CUST0283,2022-06-27,778791,Bogor,Jawa Barat,14439,Transfer Bank,cancelled,WEEKEND25,48209,JNE
ORD002403,CUST0635,2024-03-14,528000,Semarang,Jawa Tengah,17376,Transfer Bank,delivered,,,J&T
ORD002404,CUST0183,2023-02-01,399000,Yogyakarta,DI Yogyakarta,18829,Transfer Bank,processing,,,SiCepat
ORD002405,CUST0797,2023-02-11,628000,Pekanbaru,Riau,25366,OVO,shipped,,,Anteraja
ORD002406,CUST0712,2024-10-23,329000,Padang,Sumatera Barat,35999,GoPay,delivered,,,SiCepat
ORD002407,CUST0645,2024-12-28,589022,Manado,Sulawesi Utara,33432,Transfer Bank,delivered,RAMADAN23,38978,SiCepat
ORD002408,CUST0013,2024-02-05,638000,Makassar,Sulawesi Selatan,37948,Kartu Kredit,delivered,,,JNE
ORD002409,CUST0177,2024-09-05,418000,Bekasi,Jawa Barat,9443,GoPay,delivered,,,SiCepat
ORD002410,CUST0576,2022-05-19,837000,Manado,Sulawesi Utara,33825,Kartu Kredit,delivered,,,JNE
ORD002411,CUST0016,2024-11-06,1027928,Depok,Jawa Barat,10344,Transfer Bank,processing,HARI BELANJA,28072,J&T
ORD002412,CUST0215,2023-04-29,399000,Bekasi,Jawa Barat,12874,OVO,delivered,,,SiCepat
ORD002413,CUST0534,2022-07-17,149000,Depok,Jawa Barat,10329,Transfer Bank,shipped,,,J&T
ORD002414,CUST0295,2023-02-03,258000,Manado,Sulawesi Utara,39400,Transfer Bank,delivered,,,JNE
ORD002415,CUST0387,2023-12-21,510204,Depok,Jawa Barat,10745,GoPay,processing,MEMBER10,26796,JNE
ORD002416,CUST0621,2023-12-29,1207731,Bekasi,Jawa Barat,9221,OVO,processing,MEMBER10,48269,JNE
ORD002417,CUST0285,2024-08-05,140938,Bekasi,Jawa Barat,12819,Kartu Kredit,shipped,SALE2024,17062,SiCepat
ORD002418,CUST0459,2024-07-08,287216,Bekasi,Jawa Barat,13807,Transfer Bank,delivered,FLASHSALE,41784,J&T
ORD002419,CUST0317,2024-05-24,607000,Balikpapan,Kalimantan Timur,35194,Transfer Bank,cancelled,,,SiCepat
ORD002420,CUST0626,2023-01-09,399000,Jakarta,DKI Jakarta,8336,GoPay,delivered,,,JNE
ORD002421,CUST0624,2024-08-11,656902,Balikpapan,Kalimantan Timur,33584,OVO,delivered,FLASHSALE,10098,J&T
ORD002422,CUST0734,2023-09-22,383489,Medan,Sumatera Utara,37407,Transfer Bank,delivered,MEMBER10,14511,JNE
ORD002423,CUST0614,2023-04-27,1075561,Medan,Sumatera Utara,36055,Transfer Bank,delivered,FLASHSALE,20439,JNE
ORD002424,CUST0100,2025-02-17,567000,Palembang,Sumatera Selatan,32488,GoPay,delivered,,,Anteraja
ORD002425,CUST0790,2024-02-24,198000,Balikpapan,Kalimantan Timur,38574,GoPay,delivered,,,SiCepat
ORD002426,CUST0636,2023-09-04,99000,Yogyakarta,DI Yogyakarta,18822,OVO,delivered,,,SiCepat
ORD002427,CUST0603,2024-06-11,748000,Padang,Sumatera Barat,29057,Transfer Bank,delivered,,,SiCepat
ORD002428,CUST0579,2024-04-06,1020481,Palembang,Sumatera Selatan,26538,Kartu Kredit,processing,NEWUSER,24519,Pos Indonesia
ORD002429,CUST0137,2023-04-01,399000,Surabaya,Jawa Timur,17368,Kartu Kredit,delivered,,,Pos Indonesia
ORD002430,CUST0755,2022-08-04,807000,Bandung,Jawa Barat,11368,GoPay,shipped,,,J&T
ORD002431,CUST0516,2024-11-06,59000,Denpasar,Bali,22667,QRIS,delivered,,,SiCepat
ORD002432,CUST0644,2024-06-05,149000,Balikpapan,Kalimantan Timur,33448,Transfer Bank,cancelled,,,J&T
ORD002433,CUST0367,2024-01-30,430713,Tangerang,Banten,13381,Transfer Bank,delivered,RAMADAN23,18287,JNE
ORD002434,CUST0228,2022-03-11,1955000,Tangerang,Banten,9754,Transfer Bank,delivered,,,JNE
ORD002435,CUST0659,2023-05-28,69000,Palembang,Sumatera Selatan,32467,Kartu Kredit,delivered,,,SiCepat
ORD002436,CUST0233,2024-03-04,861336,Manado,Sulawesi Utara,33274,GoPay,delivered,NEWUSER,15664,JNE
ORD002437,CUST0054,2023-03-08,886000,Manado,Sulawesi Utara,37946,Transfer Bank,processing,,,SiCepat
ORD002438,CUST0334,2023-07-11,129000,Denpasar,Bali,28098,GoPay,processing,,,J&T
ORD002439,CUST0055,2023-06-08,550452,Bandung,Jawa Barat,12311,Transfer Bank,cancelled,HARI BELANJA,35548,J&T
ORD002440,CUST0076,2023-11-15,449000,Tangerang,Banten,11273,Kartu Kredit,returned,,,J&T
ORD002441,CUST0709,2022-10-26,358000,Jakarta,DKI Jakarta,11973,QRIS,delivered,,,SiCepat
ORD002442,CUST0671,2025-01-23,704868,Malang,Jawa Timur,16376,Kartu Kredit,processing,FLASHSALE,22132,SiCepat
ORD002443,CUST0095,2022-12-21,585016,Yogyakarta,DI Yogyakarta,18585,GoPay,processing,HARI BELANJA,13984,JNE
