item_id,order_id,product_id,quantity,unit_price_idr,subtotal_idr
ITM003834,ORD002294,PRD013,1,149000,149000
ITM003835,ORD002294,PRD065,1,249000,249000
ITM003836,ORD002295,PRD109,1,599000,599000
ITM003837,ORD002296,PRD211,1,329000,329000
ITM003838,ORD002297,PRD024,1,149000,149000
ITM003839,ORD002298,PRD283,1,249000,249000
ITM003840,ORD002299,PRD250,1,149000,149000
ITM003841,ORD002300,PRD189,2,399000,798000
ITM003842,ORD002301,PRD147,1,349000,349000
ITM003843,ORD002301,PRD193,2,179000,358000
ITM003844,ORD002302,PRD034,1,279000,279000
ITM003845,ORD002303,PRD131,1,99000,99000
ITM003846,ORD002303,PRD088,2,199000,398000
ITM003847,ORD002304,PRD062,1,129000,129000
ITM003848,ORD002305,PRD266,1,299000,299000
ITM003849,ORD002306,PRD213,1,199000,199000
ITM003850,ORD002307,PRD016,1,89000,89000
ITM003851,ORD002307,PRD236,1,59000,59000
ITM003852,ORD002308,PRD054,2,549000,1098000
ITM003853,ORD002309,PRD027,1,229000,229000
ITM003854,ORD002310,PRD139,1,599000,599000
ITM003855,ORD002310,PRD111,1,449000,449000
ITM003856,ORD002310,PRD225,1,399000,399000
ITM003857,ORD002311,PRD032,3,99000,297000
ITM003858,ORD002312,PRD294,1,229000,229000
ITM003859,ORD002313,PRD291,1,499000,499000
ITM003860,ORD002314,PRD136,1,119000,119000
ITM003861,ORD002315,PRD211,1,329000,329000
ITM003862,ORD002316,PRD296,1,149000,149000
ITM003863,ORD002317,PRD147,1,349000,349000
ITM003864,ORD002318,PRD260,1,79000,79000
ITM003865,ORD002318,PRD291,1,499000,499000
ITM003866,ORD002318,PRD099,1,79000,79000
ITM003867,ORD002319,PRD258,1,129000,129000
ITM003868,ORD002319,PRD265,1,329000,329000
ITM003869,ORD002319,PRD030,1,199000,199000
ITM003870,ORD002320,PRD172,1,59000,59000
ITM003871,ORD002321,PRD087,1,399000,399000
ITM003872,ORD002321,PRD215,1,89000,89000
ITM003873,ORD002321,PRD054,1,549000,549000
ITM003874,ORD002322,PRD198,1,149000,149000
ITM003875,ORD002323,PRD188,1,69000,69000
ITM003876,ORD002323,PRD135,1,149000,149000
ITM003877,ORD002324,PRD212,2,499000,998000
ITM003878,ORD002325,PRD151,1,249000,249000
ITM003879,ORD002326,PRD207,2,199000,398000
ITM003880,ORD002326,PRD249,1,449000,449000
ITM003881,ORD002326,PRD037,1,149000,149000
ITM003882,ORD002327,PRD067,2,549000,1098000
ITM003883,ORD002327,PRD073,1,79000,79000
ITM003884,ORD002328,PRD187,1,49000,49000
ITM003885,ORD002328,PRD267,1,59000,59000
ITM003886,ORD002328,PRD121,1,89000,89000
ITM003887,ORD002329,PRD200,1,499000,499000
ITM003888,ORD002329,PRD213,1,199000,199000
ITM003889,ORD002330,PRD187,1,49000,49000
ITM003890,ORD002331,PRD058,1,299000,299000
ITM003891,ORD002332,PRD258,2,129000,258000
ITM003892,ORD002332,PRD143,1,329000,329000
ITM003893,ORD002333,PRD159,1,89000,89000
ITM003894,ORD002334,PRD257,1,59000,59000
ITM003895,ORD002335,PRD076,3,199000,597000
ITM003896,ORD002336,PRD248,1,299000,299000
ITM003897,ORD002336,PRD092,1,69000,69000
ITM003898,ORD002337,PRD227,1,99000,99000
ITM003899,ORD002338,PRD055,1,129000,129000
ITM003900,ORD002338,PRD116,1,299000,299000
ITM003901,ORD002339,PRD246,1,399000,399000
ITM003902,ORD002339,PRD034,1,279000,279000
ITM003903,ORD002339,PRD048,2,69000,138000
ITM003904,ORD002340,PRD028,1,299000,299000
ITM003905,ORD002340,PRD211,1,329000,329000
ITM003906,ORD002340,PRD112,2,249000,498000
ITM003907,ORD002341,PRD300,1,149000,149000
ITM003908,ORD002341,PRD227,1,99000,99000
ITM003909,ORD002342,PRD138,1,79000,79000
ITM003910,ORD002343,PRD140,1,179000,179000
ITM003911,ORD002344,PRD296,2,149000,298000
ITM003912,ORD002344,PRD015,1,449000,449000
ITM003913,ORD002345,PRD087,1,399000,399000
ITM003914,ORD002346,PRD034,1,279000,279000
ITM003915,ORD002346,PRD226,3,449000,1347000
ITM003916,ORD002346,PRD040,3,449000,1347000
ITM003917,ORD002347,PRD109,2,599000,1198000
ITM003918,ORD002347,PRD125,1,279000,279000
ITM003919,ORD002347,PRD260,1,79000,79000
ITM003920,ORD002348,PRD131,2,99000,198000
ITM003921,ORD002348,PRD175,1,279000,279000
ITM003922,ORD002349,PRD044,1,279000,279000
ITM003923,ORD002349,PRD219,1,229000,229000
ITM003924,ORD002350,PRD213,1,199000,199000
ITM003925,ORD002350,PRD239,2,179000,358000
ITM003926,ORD002351,PRD241,1,79000,79000
ITM003927,ORD002352,PRD271,2,129000,258000
ITM003928,ORD002353,PRD140,1,179000,179000
ITM003929,ORD002353,PRD046,1,199000,199000
ITM003930,ORD002353,PRD284,1,399000,399000
ITM003931,ORD002354,PRD133,1,399000,399000
ITM003932,ORD002355,PRD134,2,129000,258000
ITM003933,ORD002355,PRD201,1,119000,119000
ITM003934,ORD002356,PRD215,2,89000,178000
ITM003935,ORD002357,PRD029,1,499000,499000
ITM003936,ORD002358,PRD159,2,89000,178000
ITM003937,ORD002358,PRD104,1,229000,229000
ITM003938,ORD002359,PRD295,1,229000,229000
ITM003939,ORD002359,PRD076,1,199000,199000
ITM003940,ORD002359,PRD073,3,79000,237000
ITM003941,ORD002360,PRD176,3,599000,1797000
ITM003942,ORD002360,PRD171,1,129000,129000
ITM003943,ORD002360,PRD178,2,249000,498000
ITM003944,ORD002361,PRD032,1,99000,99000
ITM003945,ORD002362,PRD154,1,119000,119000
ITM003946,ORD002362,PRD113,2,499000,998000
ITM003947,ORD002363,PRD200,1,499000,499000
ITM003948,ORD002364,PRD249,3,449000,1347000
ITM003949,ORD002364,PRD239,2,179000,358000
ITM003950,ORD002365,PRD299,1,399000,399000
ITM003951,ORD002365,PRD015,1,449000,449000
ITM003952,ORD002366,PRD140,1,179000,179000
ITM003953,ORD002366,PRD061,1,599000,599000
ITM003954,ORD002367,PRD033,2,199000,398000
ITM003955,ORD002368,PRD259,1,599000,599000
ITM003956,ORD002369,PRD196,1,449000,449000
ITM003957,ORD002370,PRD028,1,299000,299000
ITM003958,ORD002370,PRD287,1,449000,449000
ITM003959,ORD002371,PRD149,2,549000,1098000
ITM003960,ORD002372,PRD233,1,49000,49000
ITM003961,ORD002372,PRD057,2,299000,598000
ITM003962,ORD002373,PRD113,1,499000,499000
ITM003963,ORD002373,PRD035,1,399000,399000
ITM003964,ORD002374,PRD121,1,89000,89000
ITM003965,ORD002374,PRD278,1,499000,499000
ITM003966,ORD002374,PRD286,1,49000,49000
ITM003967,ORD002375,PRD139,1,599000,599000
ITM003968,ORD002376,PRD290,1,279000,279000
ITM003969,ORD002376,PRD201,2,119000,238000
ITM003970,ORD002377,PRD165,1,129000,129000
ITM003971,ORD002378,PRD046,2,199000,398000
ITM003972,ORD002378,PRD013,1,149000,149000
ITM003973,ORD002378,PRD197,1,199000,199000
ITM003974,ORD002379,PRD200,1,499000,499000
ITM003975,ORD002380,PRD058,1,299000,299000
ITM003976,ORD002380,PRD187,1,49000,49000
ITM003977,ORD002381,PRD008,1,549000,549000
ITM003978,ORD002381,PRD097,1,49000,49000
ITM003979,ORD002381,PRD069,1,229000,229000
ITM003980,ORD002382,PRD004,1,199000,199000
ITM003981,ORD002383,PRD230,3,129000,387000
ITM003982,ORD002383,PRD168,2,79000,158000
ITM003983,ORD002384,PRD012,2,599000,1198000
ITM003984,ORD002385,PRD107,1,399000,399000
ITM003985,ORD002386,PRD017,2,149000,298000
ITM003986,ORD002386,PRD299,1,399000,399000
ITM003987,ORD002387,PRD090,2,49000,98000
ITM003988,ORD002387,PRD179,2,399000,798000
ITM003989,ORD002387,PRD214,1,549000,549000
ITM003990,ORD002388,PRD209,2,249000,498000
ITM003991,ORD002389,PRD003,1,349000,349000
ITM003992,ORD002390,PRD280,1,229000,229000
ITM003993,ORD002391,PRD017,1,149000,149000
ITM003994,ORD002391,PRD152,1,59000,59000
ITM003995,ORD002392,PRD115,1,399000,399000
ITM003996,ORD002393,PRD238,1,499000,499000
ITM003997,ORD002394,PRD124,1,179000,179000
ITM003998,ORD002394,PRD280,2,229000,458000
ITM003999,ORD002395,PRD178,1,249000,249000
ITM004000,ORD002396,PRD046,1,199000,199000
ITM004001,ORD002397,PRD050,1,89000,89000
ITM004002,ORD002397,PRD028,1,299000,299000
ITM004003,ORD002398,PRD186,1,129000,129000
ITM004004,ORD002399,PRD151,2,249000,498000
ITM004005,ORD002399,PRD046,1,199000,199000
ITM004006,ORD002400,PRD172,3,59000,177000
ITM004007,ORD002401,PRD195,3,149000,447000
ITM004008,ORD002401,PRD016,1,89000,89000
ITM004009,ORD002402,PRD161,1,179000,179000
ITM004010,ORD002402,PRD185,1,599000,599000
ITM004011,ORD002402,PRD187,1,49000,49000
ITM004012,ORD002403,PRD129,1,79000,79000
ITM004013,ORD002403,PRD015,1,449000,449000
ITM004014,ORD002404,PRD133,1,399000,399000
ITM004015,ORD002405,PRD217,1,129000,129000
ITM004016,ORD002405,PRD103,1,499000,499000
ITM004017,ORD002406,PRD002,1,329000,329000
ITM004018,ORD002407,PRD082,1,229000,229000
ITM004019,ORD002407,PRD107,1,399000,399000
ITM004020,ORD002408,PRD021,1,549000,549000
ITM004021,ORD002408,PRD263,1,89000,89000
ITM004022,ORD002409,PRD163,1,119000,119000
ITM004023,ORD002409,PRD058,1,299000,299000
ITM004024,ORD002410,PRD175,3,279000,837000
ITM004025,ORD002411,PRD277,2,129000,258000
ITM004026,ORD002411,PRD115,2,399000,798000
ITM004027,ORD002412,PRD115,1,399000,399000
ITM004028,ORD002413,PRD250,1,149000,149000
ITM004029,ORD002414,PRD055,1,129000,129000
ITM004030,ORD002414,PRD068,1,129000,129000
ITM004031,ORD002415,PRD126,1,279000,279000
ITM004032,ORD002415,PRD171,2,129000,258000
ITM004033,ORD002416,PRD147,2,349000,698000
ITM004034,ORD002416,PRD261,2,279000,558000
ITM004035,ORD002417,PRD129,2,79000,158000
ITM004036,ORD002418,PRD146,1,329000,329000
ITM004037,ORD002419,PRD202,1,249000,249000
ITM004038,ORD002419,PRD153,2,179000,358000
ITM004039,ORD002420,PRD051,1,399000,399000
ITM004040,ORD002421,PRD226,1,449000,449000
ITM004041,ORD002421,PRD063,1,89000,89000
ITM004042,ORD002421,PRD186,1,129000,129000
ITM004043,ORD002422,PRD234,2,199000,398000
ITM004044,ORD002423,PRD286,2,49000,98000
ITM004045,ORD002423,PRD285,2,499000,998000
ITM004046,ORD002424,PRD092,1,69000,69000
ITM004047,ORD002424,PRD213,1,199000,199000
ITM004048,ORD002424,PRD116,1,299000,299000
ITM004049,ORD002425,PRD048,1,69000,69000
ITM004050,ORD002425,PRD271,1,129000,129000
ITM004051,ORD002426,PRD131,1,99000,99000
ITM004052,ORD002427,PRD228,1,399000,399000
ITM004053,ORD002427,PRD066,1,349000,349000
ITM004054,ORD002428,PRD017,1,149000,149000
ITM004055,ORD002428,PRD013,3,149000,447000
ITM004056,ORD002428,PRD042,1,449000,449000
ITM004057,ORD002429,PRD246,1,399000,399000
ITM004058,ORD002430,PRD040,1,449000,449000
ITM004059,ORD002430,PRD026,2,179000,358000
ITM004060,ORD002431,PRD020,1,59000,59000
ITM004061,ORD002432,PRD296,1,149000,149000
ITM004062,ORD002433,PRD074,1,449000,449000
ITM004063,ORD002434,PRD276,2,329000,658000
ITM004064,ORD002434,PRD179,1,399000,399000
ITM004065,ORD002434,PRD242,2,449000,898000
ITM004066,ORD002435,PRD188,1,69000,69000
ITM004067,ORD002436,PRD069,1,229000,229000
ITM004068,ORD002436,PRD170,1,349000,349000
ITM004069,ORD002436,PRD058,1,299000,299000
ITM004070,ORD002437,PRD090,1,49000,49000
ITM004071,ORD002437,PRD180,3,279000,837000
ITM004072,ORD002438,PRD190,1,129000,129000
ITM004073,ORD002439,PRD131,1,99000,99000
ITM004074,ORD002439,PRD224,1,89000,89000
ITM004075,ORD002439,PRD218,2,199000,398000
ITM004076,ORD002440,PRD074,1,449000,449000
ITM004077,ORD002441,PRD193,1,179000,179000
ITM004078,ORD002441,PRD140,1,179000,179000
ITM004079,ORD002442,PRD114,1,199000,199000
ITM004080,ORD002442,PRD036,1,299000,299000
ITM004081,ORD002442,PRD056,1,229000,229000
ITM004082,ORD002443,PRD012,1,599000,599000
ITM004083,ORD002444,PRD258,1,129000,129000
ITM004084,ORD002444,PRD115,1,399000,399000
ITM004085,ORD002444,PRD219,1,229000,229000
ITM004086,ORD002445,PRD030,1,199000,199000
ITM004087,ORD002445,PRD156,1,99000,99000
ITM004088,ORD002446,PRD221,2,119000,238000
ITM004089,ORD002446,PRD247,2,179000,358000
ITM004090,ORD002447,PRD114,1,199000,199000
ITM004091,ORD002448,PRD055,1,129000,129000
ITM004092,ORD002449,PRD093,1,279000,279000
ITM004093,ORD002450,PRD247,1,179000,179000
ITM004094,ORD002451,PRD114,1,199000,199000
ITM004095,ORD002451,PRD079,2,499000,998000
ITM004096,ORD002452,PRD236,1,59000,59000
ITM004097,ORD002453,PRD074,1,449000,449000
ITM004098,ORD002453,PRD230,1,129000,129000
ITM004099,ORD002454,PRD033,1,199000,199000
ITM004100,ORD002455,PRD004,1,199000,199000
ITM004101,ORD002456,PRD022,1,299000,299000
ITM004102,ORD002457,PRD058,1,299000,299000
ITM004103,ORD002458,PRD218,1,199000,199000
ITM004104,ORD002459,PRD075,1,499000,499000
ITM004105,ORD002460,PRD081,1,229000,229000
ITM004106,ORD002461,PRD170,2,349000,698000
ITM004107,ORD002461,PRD239,1,179000,179000
ITM004108,ORD002462,PRD092,1,69000,69000
ITM004109,ORD002462,PRD117,1,49000,49000
ITM004110,ORD002462,PRD060,1,549000,549000
ITM004111,ORD002463,PRD008,1,549000,549000
ITM004112,ORD002463,PRD121,1,89000,89000
ITM004113,ORD002464,PRD100,1,79000,79000
ITM004114,ORD002465,PRD017,2,149000,298000
ITM004115,ORD002465,PRD081,1,229000,229000
ITM004116,ORD002466,PRD168,2,79000,158000
ITM004117,ORD002467,PRD231,1,179000,179000
ITM004118,ORD002468,PRD240,1,69000,69000
ITM004119,ORD002468,PRD194,1,119000,119000
ITM004120,ORD002469,PRD141,1,449000,449000
ITM004121,ORD002470,PRD104,1,229000,229000
ITM004122,ORD002471,PRD083,2,49000,98000
ITM004123,ORD002471,PRD068,1,129000,129000
ITM004124,ORD002472,PRD114,2,199000,398000
ITM004125,ORD002473,PRD234,1,199000,199000
ITM004126,ORD002474,PRD140,1,179000,179000
ITM004127,ORD002475,PRD187,2,49000,98000
ITM004128,ORD002475,PRD012,2,599000,1198000
ITM004129,ORD002475,PRD189,1,399000,399000
ITM004130,ORD002476,PRD136,1,119000,119000
ITM004131,ORD002476,PRD151,1,249000,249000
ITM004132,ORD002477,PRD284,2,399000,798000
ITM004133,ORD002477,PRD005,1,599000,599000
ITM004134,ORD002478,PRD174,1,69000,69000
ITM004135,ORD002479,PRD193,1,179000,179000
ITM004136,ORD002480,PRD212,1,499000,499000
ITM004137,ORD002480,PRD255,1,179000,179000
ITM004138,ORD002481,PRD299,1,399000,399000
ITM004139,ORD002482,PRD279,1,449000,449000
ITM004140,ORD002482,PRD092,2,69000,138000
ITM004141,ORD002483,PRD243,1,279000,279000
ITM004142,ORD002484,PRD221,1,119000,119000
ITM004143,ORD002485,PRD178,1,249000,249000
ITM004144,ORD002485,PRD180,2,279000,558000
ITM004145,ORD002485,PRD101,1,279000,279000
ITM004146,ORD002486,PRD251,1,129000,129000
ITM004147,ORD002486,PRD017,3,149000,447000
ITM004148,ORD002487,PRD289,1,79000,79000
ITM004149,ORD002487,PRD091,1,69000,69000
ITM004150,ORD002487,PRD064,1,449000,449000
ITM004151,ORD002488,PRD043,2,149000,298000
ITM004152,ORD002488,PRD029,2,499000,998000
ITM004153,ORD002489,PRD043,2,149000,298000
ITM004154,ORD002490,PRD162,1,119000,119000
ITM004155,ORD002491,PRD066,1,349000,349000
ITM004156,ORD002491,PRD280,2,229000,458000
ITM004157,ORD002492,PRD278,1,499000,499000
ITM004158,ORD002493,PRD210,1,249000,249000
ITM004159,ORD002494,PRD032,1,99000,99000
ITM004160,ORD002494,PRD226,1,449000,449000
ITM004161,ORD002495,PRD003,1,349000,349000
ITM004162,ORD002496,PRD052,1,399000,399000
ITM004163,ORD002496,PRD257,1,59000,59000
ITM004164,ORD002497,PRD195,2,149000,298000
ITM004165,ORD002497,PRD207,1,199000,199000
ITM004166,ORD002498,PRD076,2,199000,398000
ITM004167,ORD002498,PRD219,1,229000,229000
ITM004168,ORD002498,PRD042,1,449000,449000
ITM004169,ORD002499,PRD134,1,129000,129000
ITM004170,ORD002500,PRD080,2,329000,658000
ITM004171,ORD002500,PRD004,1,199000,199000
ITM004172,ORD002501,PRD295,1,229000,229000
ITM004173,ORD002501,PRD113,2,499000,998000
ITM004174,ORD002502,PRD186,1,129000,129000
ITM004175,ORD002503,PRD045,1,49000,49000
ITM004176,ORD002504,PRD040,1,449000,449000
ITM004177,ORD002505,PRD219,2,229000,458000
ITM004178,ORD002506,PRD218,1,199000,199000
ITM004179,ORD002507,PRD100,1,79000,79000
ITM004180,ORD002507,PRD148,2,449000,898000
ITM004181,ORD002508,PRD162,1,119000,119000
ITM004182,ORD002509,PRD167,1,149000,149000
ITM004183,ORD002510,PRD195,1,149000,149000
ITM004184,ORD002511,PRD246,2,399000,798000
ITM004185,ORD002512,PRD070,1,349000,349000
ITM004186,ORD002512,PRD229,1,79000,79000
ITM004187,ORD002513,PRD193,1,179000,179000
ITM004188,ORD002514,PRD058,1,299000,299000
ITM004189,ORD002514,PRD267,1,59000,59000
ITM004190,ORD002515,PRD059,1,399000,399000
ITM004191,ORD002515,PRD249,1,449000,449000
ITM004192,ORD002516,PRD244,1,49000,49000
ITM004193,ORD002516,PRD261,1,279000,279000
ITM004194,ORD002516,PRD256,1,49000,49000
ITM004195,ORD002517,PRD044,1,279000,279000
ITM004196,ORD002517,PRD051,1,399000,399000
ITM004197,ORD002518,PRD116,1,299000,299000
ITM004198,ORD002518,PRD293,1,249000,249000
ITM004199,ORD002518,PRD182,1,119000,119000
ITM004200,ORD002519,PRD293,1,249000,249000
ITM004201,ORD002520,PRD087,1,399000,399000
ITM004202,ORD002521,PRD028,1,299000,299000
ITM004203,ORD002522,PRD245,1,129000,129000
ITM004204,ORD002523,PRD078,1,99000,99000
ITM004205,ORD002524,PRD102,2,59000,118000
ITM004206,ORD002525,PRD026,1,179000,179000
ITM004207,ORD002526,PRD208,1,329000,329000
ITM004208,ORD002527,PRD263,1,89000,89000
ITM004209,ORD002528,PRD151,3,249000,747000
ITM004210,ORD002528,PRD073,1,79000,79000
ITM004211,ORD002529,PRD011,1,149000,149000
ITM004212,ORD002529,PRD252,1,49000,49000
ITM004213,ORD002530,PRD164,1,49000,49000
ITM004214,ORD002530,PRD048,1,69000,69000
ITM004215,ORD002531,PRD110,1,199000,199000
ITM004216,ORD002532,PRD045,1,49000,49000
ITM004217,ORD002532,PRD253,1,399000,399000
ITM004218,ORD002533,PRD259,3,599000,1797000
ITM004219,ORD002534,PRD217,1,129000,129000
ITM004220,ORD002534,PRD175,1,279000,279000
ITM004221,ORD002534,PRD289,1,79000,79000
ITM004222,ORD002535,PRD092,1,69000,69000
ITM004223,ORD002536,PRD252,1,49000,49000
ITM004224,ORD002537,PRD106,1,99000,99000
ITM004225,ORD002538,PRD123,1,89000,89000
ITM004226,ORD002539,PRD217,2,129000,258000
ITM004227,ORD002539,PRD091,1,69000,69000
ITM004228,ORD002539,PRD075,1,499000,499000
ITM004229,ORD002540,PRD220,1,329000,329000
ITM004230,ORD002540,PRD140,1,179000,179000
ITM004231,ORD002541,PRD104,1,229000,229000
ITM004232,ORD002542,PRD263,1,89000,89000
ITM004233,ORD002543,PRD121,1,89000,89000
ITM004234,ORD002544,PRD207,2,199000,398000
ITM004235,ORD002544,PRD016,2,89000,178000
ITM004236,ORD002544,PRD101,1,279000,279000
ITM004237,ORD002545,PRD095,1,89000,89000
ITM004238,ORD002545,PRD274,1,229000,229000
ITM004239,ORD002546,PRD039,3,399000,1197000
ITM004240,ORD002546,PRD273,3,179000,537000
ITM004241,ORD002547,PRD218,1,199000,199000
ITM004242,ORD002548,PRD275,1,329000,329000
ITM004243,ORD002549,PRD242,1,449000,449000
ITM004244,ORD002549,PRD094,2,89000,178000
ITM004245,ORD002549,PRD136,1,119000,119000
ITM004246,ORD002550,PRD182,1,119000,119000
ITM004247,ORD002551,PRD138,1,79000,79000
ITM004248,ORD002551,PRD161,2,179000,358000
ITM004249,ORD002552,PRD165,1,129000,129000
ITM004250,ORD002553,PRD220,1,329000,329000
ITM004251,ORD002554,PRD031,2,69000,138000
ITM004252,ORD002554,PRD244,2,49000,98000
ITM004253,ORD002555,PRD184,1,199000,199000
ITM004254,ORD002556,PRD004,1,199000,199000
ITM004255,ORD002557,PRD081,1,229000,229000
ITM004256,ORD002557,PRD074,1,449000,449000
ITM004257,ORD002557,PRD133,1,399000,399000
ITM004258,ORD002558,PRD044,2,279000,558000
ITM004259,ORD002559,PRD179,1,399000,399000
ITM004260,ORD002560,PRD033,1,199000,199000
ITM004261,ORD002560,PRD072,1,129000,129000
ITM004262,ORD002561,PRD280,1,229000,229000
ITM004263,ORD002562,PRD096,1,69000,69000
ITM004264,ORD002562,PRD283,1,249000,249000
ITM004265,ORD002563,PRD280,1,229000,229000
ITM004266,ORD002563,PRD182,1,119000,119000
ITM004267,ORD002564,PRD220,3,329000,987000
ITM004268,ORD002564,PRD181,1,279000,279000
ITM004269,ORD002565,PRD079,1,499000,499000
ITM004270,ORD002566,PRD006,2,119000,238000
ITM004271,ORD002567,PRD011,2,149000,298000
ITM004272,ORD002568,PRD128,1,279000,279000
ITM004273,ORD002568,PRD299,1,399000,399000
ITM004274,ORD002569,PRD291,2,499000,998000
ITM004275,ORD002569,PRD199,1,69000,69000
ITM004276,ORD002570,PRD087,1,399000,399000
ITM004277,ORD002570,PRD042,2,449000,898000
ITM004278,ORD002571,PRD113,1,499000,499000
ITM004279,ORD002571,PRD128,2,279000,558000
ITM004280,ORD002572,PRD101,1,279000,279000
ITM004281,ORD002573,PRD171,1,129000,129000
ITM004282,ORD002573,PRD284,1,399000,399000
ITM004283,ORD002574,PRD171,1,129000,129000
ITM004284,ORD002574,PRD233,1,49000,49000
ITM004285,ORD002575,PRD178,3,249000,747000
ITM004286,ORD002575,PRD059,1,399000,399000
ITM004287,ORD002576,PRD073,2,79000,158000
ITM004288,ORD002577,PRD181,1,279000,279000
ITM004289,ORD002578,PRD262,1,99000,99000
ITM004290,ORD002578,PRD159,1,89000,89000
ITM004291,ORD002578,PRD056,1,229000,229000
ITM004292,ORD002579,PRD185,1,599000,599000
ITM004293,ORD002580,PRD296,2,149000,298000
ITM004294,ORD002581,PRD286,1,49000,49000
ITM004295,ORD002581,PRD083,1,49000,49000
ITM004296,ORD002581,PRD088,1,199000,199000
ITM004297,ORD002582,PRD158,1,599000,599000
ITM004298,ORD002582,PRD229,2,79000,158000
ITM004299,ORD002583,PRD198,2,149000,298000
ITM004300,ORD002583,PRD064,1,449000,449000
ITM004301,ORD002583,PRD260,1,79000,79000
ITM004302,ORD002584,PRD067,1,549000,549000
ITM004303,ORD002585,PRD061,1,599000,599000
ITM004304,ORD002586,PRD195,3,149000,447000
ITM004305,ORD002586,PRD153,1,179000,179000
ITM004306,ORD002587,PRD008,1,549000,549000
ITM004307,ORD002587,PRD003,1,349000,349000
ITM004308,ORD002588,PRD184,1,199000,199000
ITM004309,ORD002588,PRD168,1,79000,79000
ITM004310,ORD002589,PRD274,1,229000,229000
ITM004311,ORD002589,PRD132,1,229000,229000
ITM004312,ORD002590,PRD017,1,149000,149000
ITM004313,ORD002591,PRD025,1,59000,59000
ITM004314,ORD002591,PRD262,1,99000,99000
ITM004315,ORD002592,PRD114,1,199000,199000
ITM004316,ORD002592,PRD219,1,229000,229000
ITM004317,ORD002593,PRD215,2,89000,178000
ITM004318,ORD002594,PRD190,1,129000,129000
ITM004319,ORD002594,PRD050,1,89000,89000
ITM004320,ORD002595,PRD235,1,59000,59000
ITM004321,ORD002595,PRD081,2,229000,458000
ITM004322,ORD002596,PRD103,1,499000,499000
ITM004323,ORD002596,PRD223,1,499000,499000
ITM004324,ORD002596,PRD188,3,69000,207000
ITM004325,ORD002597,PRD094,1,89000,89000
ITM004326,ORD002597,PRD086,1,329000,329000
ITM004327,ORD002598,PRD167,1,149000,149000
ITM004328,ORD002599,PRD263,3,89000,267000
ITM004329,ORD002599,PRD171,1,129000,129000
ITM004330,ORD002600,PRD265,1,329000,329000
ITM004331,ORD002601,PRD170,2,349000,698000
ITM004332,ORD002602,PRD078,1,99000,99000
ITM004333,ORD002603,PRD011,2,149000,298000
ITM004334,ORD002604,PRD213,1,199000,199000
ITM004335,ORD002604,PRD054,1,549000,549000
ITM004336,ORD002605,PRD092,1,69000,69000
ITM004337,ORD002606,PRD210,1,249000,249000
ITM004338,ORD002606,PRD119,3,279000,837000
ITM004339,ORD002606,PRD069,1,229000,229000
ITM004340,ORD002607,PRD282,1,149000,149000
ITM004341,ORD002608,PRD202,1,249000,249000
ITM004342,ORD002608,PRD098,2,299000,598000
ITM004343,ORD002609,PRD228,1,399000,399000
ITM004344,ORD002609,PRD043,1,149000,149000
ITM004345,ORD002609,PRD291,1,499000,499000
ITM004346,ORD002610,PRD220,1,329000,329000
ITM004347,ORD002611,PRD007,1,119000,119000
ITM004348,ORD002611,PRD247,1,179000,179000
ITM004349,ORD002612,PRD291,1,499000,499000
ITM004350,ORD002613,PRD047,1,329000,329000
ITM004351,ORD002614,PRD259,2,599000,1198000
ITM004352,ORD002615,PRD046,1,199000,199000
ITM004353,ORD002616,PRD207,1,199000,199000
ITM004354,ORD002617,PRD074,1,449000,449000
ITM004355,ORD002617,PRD237,1,199000,199000
ITM004356,ORD002618,PRD154,2,119000,238000
ITM004357,ORD002618,PRD105,1,199000,199000
ITM004358,ORD002618,PRD131,1,99000,99000
ITM004359,ORD002619,PRD263,1,89000,89000
ITM004360,ORD002620,PRD150,1,89000,89000
ITM004361,ORD002620,PRD002,1,329000,329000
ITM004362,ORD002621,PRD037,2,149000,298000
ITM004363,ORD002622,PRD204,1,69000,69000
ITM004364,ORD002623,PRD205,1,119000,119000
ITM004365,ORD002623,PRD271,2,129000,258000
ITM004366,ORD002624,PRD063,2,89000,178000
ITM004367,ORD002625,PRD223,1,499000,499000
ITM004368,ORD002625,PRD127,2,199000,398000
ITM004369,ORD002626,PRD180,1,279000,279000
ITM004370,ORD002626,PRD105,1,199000,199000
ITM004371,ORD002627,PRD253,1,399000,399000
ITM004372,ORD002628,PRD228,2,399000,798000
ITM004373,ORD002629,PRD155,1,499000,499000
ITM004374,ORD002629,PRD081,1,229000,229000
ITM004375,ORD002629,PRD073,1,79000,79000
ITM004376,ORD002630,PRD176,1,599000,599000
ITM004377,ORD002631,PRD155,1,499000,499000
ITM004378,ORD002631,PRD167,1,149000,149000
ITM004379,ORD002632,PRD229,1,79000,79000
ITM004380,ORD002632,PRD291,1,499000,499000
ITM004381,ORD002633,PRD199,1,69000,69000
ITM004382,ORD002634,PRD134,3,129000,387000
ITM004383,ORD002635,PRD138,1,79000,79000
ITM004384,ORD002635,PRD293,2,249000,498000
ITM004385,ORD002635,PRD059,1,399000,399000
ITM004386,ORD002636,PRD146,1,329000,329000
ITM004387,ORD002636,PRD104,1,229000,229000
ITM004388,ORD002637,PRD210,1,249000,249000
ITM004389,ORD002637,PRD100,2,79000,158000
ITM004390,ORD002638,PRD088,1,199000,199000
ITM004391,ORD002639,PRD158,1,599000,599000
